2025-04-04 15:48:33,355 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.01% | Other:  99.99%
2025-04-04 15:48:35,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.49% | Other:  99.51%
2025-04-04 15:48:37,356 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.06% | Other:  99.94%
2025-04-04 15:48:39,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:48:41,355 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.04% | Other:  99.96%
2025-04-04 15:48:43,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:48:45,354 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:48:47,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.48% | Other:  99.52%
2025-04-04 15:48:49,358 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:48:51,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.05% | Other:  99.95%
2025-04-04 15:48:53,352 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.18% | Other:  99.82%
2025-04-04 15:48:55,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   6.44% | Other:  93.56%
2025-04-04 15:48:57,354 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.84% | Other:  97.16%
2025-04-04 15:48:59,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.39% | Other:  96.61%
2025-04-04 15:49:01,352 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.00% | Other:  99.00%
2025-04-04 15:49:03,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:05,353 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.12% | Other:  99.88%
2025-04-04 15:49:07,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.52% | Other:  98.48%
2025-04-04 15:49:09,350 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:11,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.75% | Other:  97.25%
2025-04-04 15:49:13,353 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.10% | Other:  99.90%
2025-04-04 15:49:15,358 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:17,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:19,358 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:21,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:23,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.33% | Other:  99.67%
2025-04-04 15:49:25,363 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.02% | Other:  99.98%
2025-04-04 15:49:27,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:29,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.01% | Other:  99.99%
2025-04-04 15:49:31,363 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.01% | Other:  99.99%
2025-04-04 15:49:33,354 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:35,355 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:37,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:39,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:41,358 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:43,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.23% | Other:  96.77%
2025-04-04 15:49:49,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:51,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.80% | Other:  98.20%
2025-04-04 15:49:55,374 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:57,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:49:59,374 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:01,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:03,358 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:05,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:07,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:09,355 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:11,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:13,356 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:15,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:17,354 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:50:19,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:50:21,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.19% | Other:  99.81%
2025-04-04 15:50:23,363 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.57% | Other:  98.43%
2025-04-04 15:50:25,355 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.97% | Other:  99.03%
2025-04-04 15:50:31,371 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.62% | Other:  99.38%
2025-04-04 15:50:49,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.54% | Other:  99.46%
2025-04-04 15:50:51,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.68% | Other:  99.32%
2025-04-04 15:50:55,403 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.00% | Other:  99.00%
2025-04-04 15:51:01,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.01% | Other:  96.99%
2025-04-04 15:51:07,370 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.46% | Other:  96.54%
2025-04-04 15:51:13,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.23% | Other:  97.77%
2025-04-04 15:51:15,393 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:51:17,354 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.55% | Other:  96.45%
2025-04-04 15:51:19,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.03% | Other:  98.97%
2025-04-04 15:51:21,370 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.17% | Other:  96.83%
2025-04-04 15:51:23,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.89% | Other:  99.11%
2025-04-04 15:51:25,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:51:27,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.40% | Other:  99.60%
2025-04-04 15:51:29,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.10% | Other:  99.90%
2025-04-04 15:51:31,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.03% | Other:  99.97%
2025-04-04 15:51:33,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.62% | Other:  99.38%
2025-04-04 15:51:35,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.37% | Other:  98.63%
2025-04-04 15:51:37,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.41% | Other:  97.59%
2025-04-04 15:51:39,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.22% | Other:  98.78%
2025-04-04 15:51:41,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.78% | Other:  99.22%
2025-04-04 15:51:43,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.32% | Other:  96.68%
2025-04-04 15:51:45,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:51:47,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.27% | Other:  99.73%
2025-04-04 15:51:49,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.04% | Other:  99.96%
2025-04-04 15:51:51,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.52% | Other:  98.48%
2025-04-04 15:51:53,358 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.05% | Other:  99.95%
2025-04-04 15:52:07,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:52:09,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.05% | Other:  99.95%
2025-04-04 15:52:11,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.22% | Other:  97.78%
2025-04-04 15:52:13,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.83% | Other:  97.17%
2025-04-04 15:52:15,363 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.54% | Other:  96.46%
2025-04-04 15:52:17,377 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.53% | Other:  99.47%
2025-04-04 15:52:19,359 - debugger - DEBUG - Noise classified as: gun_shot | Gunshot:  72.64% | Other:  27.36%
2025-04-04 15:52:19,687 - debugger - DEBUG - ERROR: Unable to successfully send an SMS alert using Twilio. Error: HTTP 400 error: Unable to create record: Mismatch between the 'From' number +18339877871 and the account ACf9cca6d930e929e10831388f508fee54
2025-04-04 15:52:19,687 - debugger - DEBUG -  ** Finished evaluating an audio sample with the model ** 
2025-04-04 15:52:21,356 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.08% | Other:  98.92%
2025-04-04 15:52:23,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.27% | Other:  98.73%
2025-04-04 15:52:25,355 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.15% | Other:  96.85%
2025-04-04 15:52:27,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.76% | Other:  97.24%
2025-04-04 15:52:29,355 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.29% | Other:  96.71%
2025-04-04 15:52:31,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.54% | Other:  96.46%
2025-04-04 15:52:33,351 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.79% | Other:  97.21%
2025-04-04 15:52:35,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.08% | Other:  98.92%
2025-04-04 15:52:37,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.37% | Other:  99.63%
2025-04-04 15:52:39,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:52:41,356 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.03% | Other:  99.97%
2025-04-04 15:52:43,391 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.48% | Other:  98.52%
2025-04-04 15:52:45,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:52:47,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.75% | Other:  98.25%
2025-04-04 15:52:51,378 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.74% | Other:  99.26%
2025-04-04 15:52:53,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.06% | Other:  96.94%
2025-04-04 15:52:55,376 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.09% | Other:  99.91%
2025-04-04 15:52:57,353 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.06% | Other:  99.94%
2025-04-04 15:52:59,371 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.90% | Other:  97.10%
2025-04-04 15:53:01,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   5.16% | Other:  94.84%
2025-04-04 15:53:03,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.04% | Other:  98.96%
2025-04-04 15:53:05,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.19% | Other:  96.81%
2025-04-04 15:53:07,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.54% | Other:  97.46%
2025-04-04 15:53:11,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.74% | Other:  97.26%
2025-04-04 15:53:17,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.61% | Other:  97.39%
2025-04-04 15:53:27,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.28% | Other:  97.72%
2025-04-04 15:53:41,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.51% | Other:  96.49%
2025-04-04 15:53:45,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.99% | Other:  98.01%
2025-04-04 15:53:51,377 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.25% | Other:  96.75%
2025-04-04 15:53:57,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.32% | Other:  97.68%
2025-04-04 15:54:01,356 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.02% | Other:  99.98%
2025-04-04 15:54:03,374 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.80% | Other:  99.20%
2025-04-04 15:54:07,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.03% | Other:  97.97%
2025-04-04 15:54:15,370 - debugger - DEBUG - Noise classified as: gun_shot | Gunshot:  88.08% | Other:  11.92%
2025-04-04 15:54:15,563 - debugger - DEBUG - ERROR: Unable to successfully send an SMS alert using Twilio. Error: HTTP 400 error: Unable to create record: Mismatch between the 'From' number +18339877871 and the account ACf9cca6d930e929e10831388f508fee54
2025-04-04 15:54:15,563 - debugger - DEBUG -  ** Finished evaluating an audio sample with the model ** 
2025-04-04 15:54:21,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.97% | Other:  98.03%
2025-04-04 15:54:33,370 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.08% | Other:  96.92%
2025-04-04 15:54:35,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.69% | Other:  98.31%
2025-04-04 15:54:45,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.70% | Other:  98.30%
2025-04-04 15:54:47,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.64% | Other:  98.36%
2025-04-04 15:54:49,355 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.37% | Other:  98.63%
2025-04-04 15:54:51,375 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.77% | Other:  99.23%
2025-04-04 15:54:55,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.64% | Other:  98.36%
2025-04-04 15:54:57,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.36% | Other:  99.64%
2025-04-04 15:54:59,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.13% | Other:  99.87%
2025-04-04 15:55:01,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.36% | Other:  99.64%
2025-04-04 15:55:03,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.15% | Other:  98.85%
2025-04-04 15:55:09,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.34% | Other:  96.66%
2025-04-04 15:55:11,363 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.74% | Other:  96.26%
2025-04-04 15:55:15,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.12% | Other:  98.88%
2025-04-04 15:55:17,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.62% | Other:  97.38%
2025-04-04 15:55:19,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.86% | Other:  99.14%
2025-04-04 15:55:21,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.54% | Other:  99.46%
2025-04-04 15:55:23,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.70% | Other:  96.30%
2025-04-04 15:55:27,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.09% | Other:  99.91%
2025-04-04 15:55:29,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.22% | Other:  96.78%
2025-04-04 15:55:31,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.80% | Other:  96.20%
2025-04-04 15:55:33,363 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.02% | Other:  96.98%
2025-04-04 15:55:35,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.47% | Other:  99.53%
2025-04-04 15:55:37,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.16% | Other:  97.84%
2025-04-04 15:55:39,387 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.64% | Other:  97.36%
2025-04-04 15:55:41,372 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.09% | Other:  97.91%
2025-04-04 15:55:45,384 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:55:47,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.26% | Other:  99.74%
2025-04-04 15:55:49,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.67% | Other:  96.33%
2025-04-04 15:55:51,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.04% | Other:  96.96%
2025-04-04 15:55:53,393 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.02% | Other:  99.98%
2025-04-04 15:55:55,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.04% | Other:  99.96%
2025-04-04 15:55:57,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.31% | Other:  97.69%
2025-04-04 15:56:03,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:56:13,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.01% | Other:  99.99%
2025-04-04 15:56:15,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.10% | Other:  99.90%
2025-04-04 15:56:17,371 - debugger - DEBUG - Noise classified as: other | Gunshot:   5.39% | Other:  94.61%
2025-04-04 15:56:19,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:56:21,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:56:23,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.05% | Other:  99.95%
2025-04-04 15:56:25,366 - debugger - DEBUG - Noise classified as: other | Gunshot:  25.93% | Other:  74.07%
2025-04-04 15:56:27,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.57% | Other:  98.43%
2025-04-04 15:56:29,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.55% | Other:  99.45%
2025-04-04 15:56:31,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   4.42% | Other:  95.58%
2025-04-04 15:56:33,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.02% | Other:  99.98%
2025-04-04 15:56:35,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.34% | Other:  99.66%
2025-04-04 15:56:37,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.20% | Other:  99.80%
2025-04-04 15:56:39,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.63% | Other:  98.37%
2025-04-04 15:56:41,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.66% | Other:  99.34%
2025-04-04 15:56:43,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.03% | Other:  99.97%
2025-04-04 15:56:45,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.89% | Other:  99.11%
2025-04-04 15:56:47,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.04% | Other:  99.96%
2025-04-04 15:56:49,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.29% | Other:  99.71%
2025-04-04 15:56:51,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:56:53,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.51% | Other:  99.49%
2025-04-04 15:56:55,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.04% | Other:  99.96%
2025-04-04 15:56:57,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:56:59,370 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.27% | Other:  99.73%
2025-04-04 15:57:01,364 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.05% | Other:  99.95%
2025-04-04 15:57:03,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.03% | Other:  99.97%
2025-04-04 15:57:05,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.31% | Other:  99.69%
2025-04-04 15:57:07,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:57:09,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.26% | Other:  99.74%
2025-04-04 15:57:11,370 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.51% | Other:  99.49%
2025-04-04 15:57:13,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.02% | Other:  99.98%
2025-04-04 15:57:15,367 - debugger - DEBUG - Noise classified as: other | Gunshot:  11.22% | Other:  88.78%
2025-04-04 15:57:17,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.05% | Other:  99.95%
2025-04-04 15:57:19,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:57:21,360 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.01% | Other:  99.99%
2025-04-04 15:57:23,379 - debugger - DEBUG - Noise classified as: gun_shot | Gunshot:  64.85% | Other:  35.15%
2025-04-04 15:57:23,564 - debugger - DEBUG - ERROR: Unable to successfully send an SMS alert using Twilio. Error: HTTP 400 error: Unable to create record: Mismatch between the 'From' number +18339877871 and the account ACf9cca6d930e929e10831388f508fee54
2025-04-04 15:57:23,565 - debugger - DEBUG -  ** Finished evaluating an audio sample with the model ** 
2025-04-04 15:57:25,361 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.60% | Other:  99.40%
2025-04-04 15:57:27,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   4.14% | Other:  95.86%
2025-04-04 15:57:29,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.20% | Other:  99.80%
2025-04-04 15:57:31,372 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:57:33,362 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.55% | Other:  99.45%
2025-04-04 15:57:35,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.00% | Other:  98.00%
2025-04-04 15:57:41,376 - debugger - DEBUG - Noise classified as: other | Gunshot:  22.38% | Other:  77.62%
2025-04-04 15:57:43,365 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.07% | Other:  99.93%
2025-04-04 15:57:53,370 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.85% | Other:  98.15%
2025-04-04 15:57:55,363 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.19% | Other:  99.81%
2025-04-04 15:57:57,367 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.26% | Other:  97.74%
2025-04-04 15:58:01,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.67% | Other:  99.33%
2025-04-04 15:58:03,377 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.50% | Other:  99.50%
2025-04-04 15:58:05,395 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.80% | Other:  99.20%
2025-04-04 15:58:07,391 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.55% | Other:  96.45%
2025-04-04 15:58:13,408 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.59% | Other:  96.41%
2025-04-04 15:58:15,377 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.13% | Other:  99.87%
2025-04-04 15:58:17,372 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.35% | Other:  99.65%
2025-04-04 15:58:19,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.56% | Other:  98.44%
2025-04-04 15:58:21,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.14% | Other:  98.86%
2025-04-04 15:58:23,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 15:58:29,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   4.11% | Other:  95.89%
2025-04-04 15:58:31,382 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.26% | Other:  99.74%
2025-04-04 15:58:41,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.33% | Other:  99.67%
2025-04-04 15:58:43,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.67% | Other:  98.33%
2025-04-04 15:58:55,381 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.64% | Other:  96.36%
2025-04-04 15:58:59,379 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.13% | Other:  98.87%
2025-04-04 15:59:09,375 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.27% | Other:  96.73%
2025-04-04 15:59:11,376 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.10% | Other:  99.90%
2025-04-04 15:59:13,366 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.26% | Other:  96.74%
2025-04-04 15:59:29,368 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.45% | Other:  96.55%
2025-04-04 15:59:31,386 - debugger - DEBUG - Noise classified as: other | Gunshot:   1.41% | Other:  98.59%
2025-04-04 15:59:33,370 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.63% | Other:  96.37%
2025-04-04 15:59:35,373 - debugger - DEBUG - Noise classified as: other | Gunshot:   4.01% | Other:  95.99%
2025-04-04 15:59:37,370 - debugger - DEBUG - Noise classified as: other | Gunshot:   2.23% | Other:  97.77%
2025-04-04 15:59:39,374 - debugger - DEBUG - Noise classified as: gun_shot | Gunshot:  93.56% | Other:   6.44%
2025-04-04 15:59:39,639 - debugger - DEBUG - ERROR: Unable to successfully send an SMS alert using Twilio. Error: HTTP 400 error: Unable to create record: Mismatch between the 'From' number +18339877871 and the account ACf9cca6d930e929e10831388f508fee54
2025-04-04 15:59:39,640 - debugger - DEBUG -  ** Finished evaluating an audio sample with the model ** 
2025-04-04 15:59:41,372 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.58% | Other:  96.42%
2025-04-04 15:59:55,389 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.05% | Other:  99.95%
2025-04-04 15:59:57,357 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.08% | Other:  99.92%
2025-04-04 15:59:59,369 - debugger - DEBUG - Noise classified as: other | Gunshot:   0.00% | Other: 100.00%
2025-04-04 16:00:01,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   6.67% | Other:  93.33%
2025-04-04 16:00:03,372 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.67% | Other:  96.33%
2025-04-04 16:00:05,359 - debugger - DEBUG - Noise classified as: other | Gunshot:   3.89% | Other:  96.11%
2025-04-04 16:00:07,363 - debugger - DEBUG - Noise classified as: other | Gunshot:   4.28% | Other:  95.72%
2025-04-04 16:00:09,358 - debugger - DEBUG - Noise classified as: other | Gunshot:   4.12% | Other:  95.88%
